InstanceConfig,Price_With_rep($/Month)
125 x cache.m6g.8xlarge,426960.0
34 x cache.m5.24xlarge,427714.56
68 x cache.m5.12xlarge,427714.56
123 x cache.r5.12xlarge,427744.8
82 x cache.m4.10xlarge,428748.4799999999
147 x cache.r4.4xlarge,429287.04
84 x cache.m6g.12xlarge,430254.72000000003
63 x cache.m6g.16xlarge,430284.9600000001
91 x cache.r6g.8xlarge,430335.36
126 x cache.m6g.8xlarge,430375.67999999993
89 x cache.m5.24xlarge,430617.6
24 x cache.r6gd.16xlarge,431205.12
32 x cache.r6gd.12xlarge,431216.64
62 x cache.r5.24xlarge,431222.39999999997
124 x cache.r5.12xlarge,431222.39999999997
48 x cache.r6gd.8xlarge,431308.8
96 x cache.r6gd.4xlarge,431308.8
37 x cache.r4.16xlarge,432207.36
74 x cache.r4.8xlarge,432207.36
148 x cache.r4.4xlarge,432207.36
26 x cache.r5.24xlarge,432432.00000000006
52 x cache.r5.12xlarge,432432.00000000006
61 x cache.r6g.12xlarge,432612.00000000006
127 x cache.m6g.8xlarge,433791.36
83 x cache.m4.10xlarge,433977.11999999994
69 x cache.m5.12xlarge,434004.48
125 x cache.r5.12xlarge,434700.0
46 x cache.r6g.16xlarge,434998.08
92 x cache.r6g.8xlarge,435064.32
149 x cache.r4.4xlarge,435127.68000000005
85 x cache.m6g.12xlarge,435376.79999999993
90 x cache.m5.24xlarge,435455.99999999994
97 x cache.r6gd.4xlarge,435801.6
64 x cache.m6g.16xlarge,437114.88
128 x cache.m6g.8xlarge,437207.04
75 x cache.r4.8xlarge,438047.99999999994
150 x cache.r4.4xlarge,438047.99999999994
63 x cache.r5.24xlarge,438177.60000000003
126 x cache.r5.12xlarge,438177.60000000003
84 x cache.m4.10xlarge,439205.75999999995
62 x cache.r6g.12xlarge,439704.0
93 x cache.r6g.8xlarge,439793.2799999999
49 x cache.r6gd.8xlarge,440294.39999999997
91 x cache.m5.24xlarge,440294.39999999997
98 x cache.r6gd.4xlarge,440294.39999999997
35 x cache.m5.24xlarge,440294.4000000001
70 x cache.m5.12xlarge,440294.4000000001
86 x cache.m6g.12xlarge,440498.87999999995
129 x cache.m6g.8xlarge,440622.72
53 x cache.r5.12xlarge,440748.00000000006
127 x cache.r5.12xlarge,441655.2
38 x cache.r4.16xlarge,443888.64
76 x cache.r4.8xlarge,443888.64
65 x cache.m6g.16xlarge,443944.8
130 x cache.m6g.8xlarge,444038.4
85 x cache.m4.10xlarge,444434.39999999997
47 x cache.r6g.16xlarge,444454.56
94 x cache.r6g.8xlarge,444522.24
33 x cache.r6gd.12xlarge,444692.16000000003
99 x cache.r6gd.4xlarge,444787.2
64 x cache.r5.24xlarge,445132.8
92 x cache.m5.24xlarge,445132.8
128 x cache.r5.12xlarge,445132.8
87 x cache.m6g.12xlarge,445620.95999999996
71 x cache.m5.12xlarge,446584.32000000007
63 x cache.r6g.12xlarge,446795.99999999994
131 x cache.m6g.8xlarge,447454.07999999996
129 x cache.r5.12xlarge,448610.4
27 x cache.r5.24xlarge,449064.00000000006
54 x cache.r5.12xlarge,449064.00000000006
25 x cache.r6gd.16xlarge,449172.00000000006
95 x cache.r6g.8xlarge,449251.1999999999
50 x cache.r6gd.8xlarge,449280.0
100 x cache.r6gd.4xlarge,449280.0
86 x cache.m4.10xlarge,449663.0399999999
77 x cache.r4.8xlarge,449729.28
93 x cache.m5.24xlarge,449971.1999999999
88 x cache.m6g.12xlarge,450743.04
66 x cache.m6g.16xlarge,450774.72000000003
132 x cache.m6g.8xlarge,450869.75999999995
65 x cache.r5.24xlarge,452087.99999999994
130 x cache.r5.12xlarge,452087.99999999994
36 x cache.m5.24xlarge,452874.24000000005
72 x cache.m5.12xlarge,452874.24000000005
101 x cache.r6gd.4xlarge,453772.8
64 x cache.r6g.12xlarge,453887.99999999994
48 x cache.r6g.16xlarge,453911.04000000004
96 x cache.r6g.8xlarge,453980.16000000003
133 x cache.m6g.8xlarge,454285.44
94 x cache.m5.24xlarge,454809.6
87 x cache.m4.10xlarge,454891.68
131 x cache.r5.12xlarge,455565.60000000003
39 x cache.r4.16xlarge,455569.92000000004
78 x cache.r4.8xlarge,455569.92000000004
89 x cache.m6g.12xlarge,455865.12
55 x cache.r5.12xlarge,457380.0
67 x cache.m6g.16xlarge,457604.64
134 x cache.m6g.8xlarge,457701.11999999994
34 x cache.r6gd.12xlarge,458167.68000000005
51 x cache.r6gd.8xlarge,458265.60000000003
102 x cache.r6gd.4xlarge,458265.60000000003
97 x cache.r6g.8xlarge,458709.12
66 x cache.r5.24xlarge,459043.20000000007
132 x cache.r5.12xlarge,459043.20000000007
73 x cache.m5.12xlarge,459164.16000000003
95 x cache.m5.24xlarge,459647.99999999994
88 x cache.m4.10xlarge,460120.31999999995
65 x cache.r6g.12xlarge,460980.0
90 x cache.m6g.12xlarge,460987.2
135 x cache.m6g.8xlarge,461116.79999999993
79 x cache.r4.8xlarge,461410.55999999994
133 x cache.r5.12xlarge,462520.80000000005
103 x cache.r6gd.4xlarge,462758.4
49 x cache.r6g.16xlarge,463367.52
98 x cache.r6g.8xlarge,463438.08
68 x cache.m6g.16xlarge,464434.56
96 x cache.m5.24xlarge,464486.4
136 x cache.m6g.8xlarge,464532.48
89 x cache.m4.10xlarge,465348.95999999996
37 x cache.m5.24xlarge,465454.0800000001
74 x cache.m5.12xlarge,465454.0800000001
28 x cache.r5.24xlarge,465696.0
56 x cache.r5.12xlarge,465696.0
67 x cache.r5.24xlarge,465998.4
134 x cache.r5.12xlarge,465998.4
91 x cache.m6g.12xlarge,466109.28
26 x cache.r6gd.16xlarge,467138.87999999995
40 x cache.r4.16xlarge,467251.2
52 x cache.r6gd.8xlarge,467251.2
80 x cache.r4.8xlarge,467251.2
104 x cache.r6gd.4xlarge,467251.2
137 x cache.m6g.8xlarge,467948.16000000003
66 x cache.r6g.12xlarge,468072.00000000006
99 x cache.r6g.8xlarge,468167.04
97 x cache.m5.24xlarge,469324.8
135 x cache.r5.12xlarge,469475.99999999994
90 x cache.m4.10xlarge,470577.6
92 x cache.m6g.12xlarge,471231.36
69 x cache.m6g.16xlarge,471264.48
138 x cache.m6g.8xlarge,471363.84
35 x cache.r6gd.12xlarge,471643.20000000007
75 x cache.m5.12xlarge,471744.00000000006
105 x cache.r6gd.4xlarge,471744.00000000006
50 x cache.r6g.16xlarge,472824.00000000006
100 x cache.r6g.8xlarge,472895.99999999994
68 x cache.r5.24xlarge,472953.6
136 x cache.r5.12xlarge,472953.6
81 x cache.r4.8xlarge,473091.83999999997
57 x cache.r5.12xlarge,474012.00000000006
98 x cache.m5.24xlarge,474163.19999999995
139 x cache.m6g.8xlarge,474779.51999999996
67 x cache.r6g.12xlarge,475164.0
91 x cache.m4.10xlarge,475806.24
53 x cache.r6gd.8xlarge,476236.80000000005
106 x cache.r6gd.4xlarge,476236.80000000005
93 x cache.m6g.12xlarge,476353.44
137 x cache.r5.12xlarge,476431.2
101 x cache.r6g.8xlarge,477624.95999999996
38 x cache.m5.24xlarge,478033.92
76 x cache.m5.12xlarge,478033.92
70 x cache.m6g.16xlarge,478094.4000000001
140 x cache.m6g.8xlarge,478195.2
41 x cache.r4.16xlarge,478932.48
82 x cache.r4.8xlarge,478932.48
99 x cache.m5.24xlarge,479001.6
69 x cache.r5.24xlarge,479908.8
138 x cache.r5.12xlarge,479908.8
107 x cache.r6gd.4xlarge,480729.60000000003
92 x cache.m4.10xlarge,481034.88
94 x cache.m6g.12xlarge,481475.52
141 x cache.m6g.8xlarge,481610.88
68 x cache.r6g.12xlarge,482255.99999999994
51 x cache.r6g.16xlarge,482280.48000000004
29 x cache.r5.24xlarge,482328.00000000006
58 x cache.r5.12xlarge,482328.00000000006
102 x cache.r6g.8xlarge,482353.9199999999
139 x cache.r5.12xlarge,483386.4
100 x cache.m5.24xlarge,483840.0
77 x cache.m5.12xlarge,484323.84
83 x cache.r4.8xlarge,484773.12000000005
71 x cache.m6g.16xlarge,484924.32000000007
142 x cache.m6g.8xlarge,485026.55999999994
27 x cache.r6gd.16xlarge,485105.76
36 x cache.r6gd.12xlarge,485118.72000000003
54 x cache.r6gd.8xlarge,485222.4
108 x cache.r6gd.4xlarge,485222.4
93 x cache.m4.10xlarge,486263.52
95 x cache.m6g.12xlarge,486597.60000000003
70 x cache.r5.24xlarge,486864.00000000006
140 x cache.r5.12xlarge,486864.00000000006
103 x cache.r6g.8xlarge,487082.87999999995
143 x cache.m6g.8xlarge,488442.24
101 x cache.m5.24xlarge,488678.4
69 x cache.r6g.12xlarge,489347.99999999994
109 x cache.r6gd.4xlarge,489715.2
141 x cache.r5.12xlarge,490341.6
39 x cache.m5.24xlarge,490613.76
42 x cache.r4.16xlarge,490613.76
78 x cache.m5.12xlarge,490613.76
84 x cache.r4.8xlarge,490613.76
59 x cache.r5.12xlarge,490644.00000000006
94 x cache.m4.10xlarge,491492.16
96 x cache.m6g.12xlarge,491719.68
52 x cache.r6g.16xlarge,491736.9600000001
72 x cache.m6g.16xlarge,491754.24000000005
104 x cache.r6g.8xlarge,491811.83999999997
144 x cache.m6g.8xlarge,491857.92
102 x cache.m5.24xlarge,493516.79999999993
71 x cache.r5.24xlarge,493819.19999999995
142 x cache.r5.12xlarge,493819.19999999995
55 x cache.r6gd.8xlarge,494207.99999999994
110 x cache.r6gd.4xlarge,494207.99999999994
145 x cache.m6g.8xlarge,495273.6
70 x cache.r6g.12xlarge,496440.0
85 x cache.r4.8xlarge,496454.39999999997
105 x cache.r6g.8xlarge,496540.80000000005
95 x cache.m4.10xlarge,496720.80000000005
97 x cache.m6g.12xlarge,496841.76
79 x cache.m5.12xlarge,496903.67999999993
143 x cache.r5.12xlarge,497296.80000000005
103 x cache.m5.24xlarge,498355.2
73 x cache.m6g.16xlarge,498584.16000000003
37 x cache.r6gd.12xlarge,498594.24000000005
146 x cache.m6g.8xlarge,498689.2800000001
111 x cache.r6gd.4xlarge,498700.80000000005
30 x cache.r5.24xlarge,498960.0
60 x cache.r5.12xlarge,498960.0
72 x cache.r5.24xlarge,500774.39999999997
144 x cache.r5.12xlarge,500774.39999999997
53 x cache.r6g.16xlarge,501193.44
106 x cache.r6g.8xlarge,501269.75999999995
96 x cache.m4.10xlarge,501949.43999999994
98 x cache.m6g.12xlarge,501963.84
147 x cache.m6g.8xlarge,502104.95999999996
43 x cache.r4.16xlarge,502295.04000000004
86 x cache.r4.8xlarge,502295.04000000004
28 x cache.r6gd.16xlarge,503072.64
56 x cache.r6gd.8xlarge,503193.6
104 x cache.m5.24xlarge,503193.6
112 x cache.r6gd.4xlarge,503193.6
40 x cache.m5.24xlarge,503193.6000000001
80 x cache.m5.12xlarge,503193.6000000001
71 x cache.r6g.12xlarge,503532.00000000006
145 x cache.r5.12xlarge,504252.00000000006
74 x cache.m6g.16xlarge,505414.0800000001
148 x cache.m6g.8xlarge,505520.63999999996
107 x cache.r6g.8xlarge,505998.72
99 x cache.m6g.12xlarge,507085.9199999999
97 x cache.m4.10xlarge,507178.0800000001
61 x cache.r5.12xlarge,507276.0
113 x cache.r6gd.4xlarge,507686.4
73 x cache.r5.24xlarge,507729.6
146 x cache.r5.12xlarge,507729.6
105 x cache.m5.24xlarge,508032.00000000006
87 x cache.r4.8xlarge,508135.68
149 x cache.m6g.8xlarge,508936.32000000007
81 x cache.m5.12xlarge,509483.5200000001
72 x cache.r6g.12xlarge,510624.0
54 x cache.r6g.16xlarge,510649.92000000004
108 x cache.r6g.8xlarge,510727.67999999993
147 x cache.r5.12xlarge,511207.19999999995
38 x cache.r6gd.12xlarge,512069.76000000007
57 x cache.r6gd.8xlarge,512179.19999999995
114 x cache.r6gd.4xlarge,512179.19999999995
100 x cache.m6g.12xlarge,512207.99999999994
75 x cache.m6g.16xlarge,512244.0000000001
150 x cache.m6g.8xlarge,512351.99999999994
98 x cache.m4.10xlarge,512406.72
106 x cache.m5.24xlarge,512870.4
44 x cache.r4.16xlarge,513976.32000000007
88 x cache.r4.8xlarge,513976.32000000007
74 x cache.r5.24xlarge,514684.8
148 x cache.r5.12xlarge,514684.8
109 x cache.r6g.8xlarge,515456.63999999996
31 x cache.r5.24xlarge,515592.00000000006
62 x cache.r5.12xlarge,515592.00000000006
41 x cache.m5.24xlarge,515773.4400000001
82 x cache.m5.12xlarge,515773.4400000001
115 x cache.r6gd.4xlarge,516672.00000000006
101 x cache.m6g.12xlarge,517330.07999999996
99 x cache.m4.10xlarge,517635.36
107 x cache.m5.24xlarge,517708.8
73 x cache.r6g.12xlarge,517715.9999999999
149 x cache.r5.12xlarge,518162.39999999997
76 x cache.m6g.16xlarge,519073.92
89 x cache.r4.8xlarge,519816.96
55 x cache.r6g.16xlarge,520106.4
110 x cache.r6g.8xlarge,520185.5999999999
29 x cache.r6gd.16xlarge,521039.52
58 x cache.r6gd.8xlarge,521164.8
116 x cache.r6gd.4xlarge,521164.8
75 x cache.r5.24xlarge,521640.0
150 x cache.r5.12xlarge,521640.0
83 x cache.m5.12xlarge,522063.36000000004
102 x cache.m6g.12xlarge,522452.16000000003
108 x cache.m5.24xlarge,522547.19999999995
100 x cache.m4.10xlarge,522864.0
63 x cache.r5.12xlarge,523908.00000000006
74 x cache.r6g.12xlarge,524808.0
111 x cache.r6g.8xlarge,524914.56
39 x cache.r6gd.12xlarge,525545.2800000001
45 x cache.r4.16xlarge,525657.6000000001
90 x cache.r4.8xlarge,525657.6000000001
117 x cache.r6gd.4xlarge,525657.6000000001
77 x cache.m6g.16xlarge,525903.84
109 x cache.m5.24xlarge,527385.6
103 x cache.m6g.12xlarge,527574.2399999999
101 x cache.m4.10xlarge,528092.64
42 x cache.m5.24xlarge,528353.28
84 x cache.m5.12xlarge,528353.28
76 x cache.r5.24xlarge,528595.2
56 x cache.r6g.16xlarge,529562.88
112 x cache.r6g.8xlarge,529643.52
59 x cache.r6gd.8xlarge,530150.4
118 x cache.r6gd.4xlarge,530150.4
91 x cache.r4.8xlarge,531498.24
75 x cache.r6g.12xlarge,531900.0
110 x cache.m5.24xlarge,532224.0
32 x cache.r5.24xlarge,532224.0000000001
64 x cache.r5.12xlarge,532224.0000000001
104 x cache.m6g.12xlarge,532696.3200000001
78 x cache.m6g.16xlarge,532733.76
102 x cache.m4.10xlarge,533321.2799999999
113 x cache.r6g.8xlarge,534372.48
85 x cache.m5.12xlarge,534643.2000000001
119 x cache.r6gd.4xlarge,534643.2000000001
77 x cache.r5.24xlarge,535550.4
111 x cache.m5.24xlarge,537062.3999999999
46 x cache.r4.16xlarge,537338.88
92 x cache.r4.8xlarge,537338.88
105 x cache.m6g.12xlarge,537818.3999999999
103 x cache.m4.10xlarge,538549.92
76 x cache.r6g.12xlarge,538992.0
30 x cache.r6gd.16xlarge,539006.4
57 x cache.r6g.16xlarge,539019.3600000001
40 x cache.r6gd.12xlarge,539020.8
114 x cache.r6g.8xlarge,539101.44
60 x cache.r6gd.8xlarge,539136.0
120 x cache.r6gd.4xlarge,539136.0
79 x cache.m6g.16xlarge,539563.6799999999
65 x cache.r5.12xlarge,540540.0
43 x cache.m5.24xlarge,540933.12
86 x cache.m5.12xlarge,540933.12
112 x cache.m5.24xlarge,541900.8
78 x cache.r5.24xlarge,542505.6
106 x cache.m6g.12xlarge,542940.48
93 x cache.r4.8xlarge,543179.52
121 x cache.r6gd.4xlarge,543628.8
104 x cache.m4.10xlarge,543778.5599999999
115 x cache.r6g.8xlarge,543830.4
77 x cache.r6g.12xlarge,546084.0
80 x cache.m6g.16xlarge,546393.6000000001
113 x cache.m5.24xlarge,546739.2
87 x cache.m5.12xlarge,547223.04
107 x cache.m6g.12xlarge,548062.56
61 x cache.r6gd.8xlarge,548121.6000000001
122 x cache.r6gd.4xlarge,548121.6000000001
58 x cache.r6g.16xlarge,548475.8400000001
116 x cache.r6g.8xlarge,548559.36
33 x cache.r5.24xlarge,548856.0
66 x cache.r5.12xlarge,548856.0
105 x cache.m4.10xlarge,549007.2
47 x cache.r4.16xlarge,549020.1599999999
94 x cache.r4.8xlarge,549020.1599999999
79 x cache.r5.24xlarge,549460.8
114 x cache.m5.24xlarge,551577.6
41 x cache.r6gd.12xlarge,552496.3200000001
123 x cache.r6gd.4xlarge,552614.4
78 x cache.r6g.12xlarge,553175.9999999999
108 x cache.m6g.12xlarge,553184.64
81 x cache.m6g.16xlarge,553223.5200000001
117 x cache.r6g.8xlarge,553288.3199999998
44 x cache.m5.24xlarge,553512.96
88 x cache.m5.12xlarge,553512.96
106 x cache.m4.10xlarge,554235.84
95 x cache.r4.8xlarge,554860.8
80 x cache.r5.24xlarge,556415.9999999999
115 x cache.m5.24xlarge,556415.9999999999
31 x cache.r6gd.16xlarge,556973.28
62 x cache.r6gd.8xlarge,557107.2
124 x cache.r6gd.4xlarge,557107.2
67 x cache.r5.12xlarge,557172.0
59 x cache.r6g.16xlarge,557932.3200000001
118 x cache.r6g.8xlarge,558017.28
109 x cache.m6g.12xlarge,558306.72
107 x cache.m4.10xlarge,559464.48
89 x cache.m5.12xlarge,559802.88
82 x cache.m6g.16xlarge,560053.4400000002
79 x cache.r6g.12xlarge,560268.0
48 x cache.r4.16xlarge,560701.44
96 x cache.r4.8xlarge,560701.44
116 x cache.m5.24xlarge,561254.4
125 x cache.r6gd.4xlarge,561600.0
119 x cache.r6g.8xlarge,562746.24
81 x cache.r5.24xlarge,563371.2000000001
110 x cache.m6g.12xlarge,563428.7999999999
108 x cache.m4.10xlarge,564693.12
34 x cache.r5.24xlarge,565488.0000000001
68 x cache.r5.12xlarge,565488.0000000001
42 x cache.r6gd.12xlarge,565971.84
45 x cache.m5.24xlarge,566092.8
63 x cache.r6gd.8xlarge,566092.8
90 x cache.m5.12xlarge,566092.8
117 x cache.m5.24xlarge,566092.8
126 x cache.r6gd.4xlarge,566092.8
97 x cache.r4.8xlarge,566542.0800000001
83 x cache.m6g.16xlarge,566883.36
80 x cache.r6g.12xlarge,567360.0
60 x cache.r6g.16xlarge,567388.7999999999
120 x cache.r6g.8xlarge,567475.2
111 x cache.m6g.12xlarge,568550.88
109 x cache.m4.10xlarge,569921.76
82 x cache.r5.24xlarge,570326.4
127 x cache.r6gd.4xlarge,570585.6
118 x cache.m5.24xlarge,570931.2
121 x cache.r6g.8xlarge,572204.1599999999
49 x cache.r4.16xlarge,572382.72
98 x cache.r4.8xlarge,572382.72
91 x cache.m5.12xlarge,572382.7200000001
112 x cache.m6g.12xlarge,573672.96
84 x cache.m6g.16xlarge,573713.28
69 x cache.r5.12xlarge,573804.0000000001
81 x cache.r6g.12xlarge,574452.0
32 x cache.r6gd.16xlarge,574940.1599999999
64 x cache.r6gd.8xlarge,575078.3999999999
128 x cache.r6gd.4xlarge,575078.3999999999
110 x cache.m4.10xlarge,575150.4
119 x cache.m5.24xlarge,575769.6
61 x cache.r6g.16xlarge,576845.28
122 x cache.r6g.8xlarge,576933.12
83 x cache.r5.24xlarge,577281.6000000001
99 x cache.r4.8xlarge,578223.36
46 x cache.m5.24xlarge,578672.6400000001
92 x cache.m5.12xlarge,578672.6400000001
113 x cache.m6g.12xlarge,578795.0399999999
43 x cache.r6gd.12xlarge,579447.36
129 x cache.r6gd.4xlarge,579571.2000000001
111 x cache.m4.10xlarge,580379.04
85 x cache.m6g.16xlarge,580543.2000000001
120 x cache.m5.24xlarge,580608.0
82 x cache.r6g.12xlarge,581544.0
123 x cache.r6g.8xlarge,581662.08
35 x cache.r5.24xlarge,582120.0
70 x cache.r5.12xlarge,582120.0
114 x cache.m6g.12xlarge,583917.12
50 x cache.r4.16xlarge,584064.0000000001
65 x cache.r6gd.8xlarge,584064.0000000001
100 x cache.r4.8xlarge,584064.0000000001
130 x cache.r6gd.4xlarge,584064.0000000001
84 x cache.r5.24xlarge,584236.8
93 x cache.m5.12xlarge,584962.56
121 x cache.m5.24xlarge,585446.4
112 x cache.m4.10xlarge,585607.6799999999
62 x cache.r6g.16xlarge,586301.76
124 x cache.r6g.8xlarge,586391.0399999999
86 x cache.m6g.16xlarge,587373.12
131 x cache.r6gd.4xlarge,588556.8
83 x cache.r6g.12xlarge,588635.9999999999
115 x cache.m6g.12xlarge,589039.2
101 x cache.r4.8xlarge,589904.64
122 x cache.m5.24xlarge,590284.7999999999
71 x cache.r5.12xlarge,590436.0
113 x cache.m4.10xlarge,590836.3200000001
125 x cache.r6g.8xlarge,591120.0
85 x cache.r5.24xlarge,591192.0
47 x cache.m5.24xlarge,591252.48
94 x cache.m5.12xlarge,591252.48
33 x cache.r6gd.16xlarge,592907.04
44 x cache.r6gd.12xlarge,592922.88
66 x cache.r6gd.8xlarge,593049.6
132 x cache.r6gd.4xlarge,593049.6
116 x cache.m6g.12xlarge,594161.2799999999
87 x cache.m6g.16xlarge,594203.04
123 x cache.m5.24xlarge,595123.2
84 x cache.r6g.12xlarge,595728.0
51 x cache.r4.16xlarge,595745.28
102 x cache.r4.8xlarge,595745.28
63 x cache.r6g.16xlarge,595758.24
126 x cache.r6g.8xlarge,595848.96
114 x cache.m4.10xlarge,596064.96
95 x cache.m5.12xlarge,597542.4
133 x cache.r6gd.4xlarge,597542.4
86 x cache.r5.24xlarge,598147.2
36 x cache.r5.24xlarge,598752.0
72 x cache.r5.12xlarge,598752.0
117 x cache.m6g.12xlarge,599283.36
124 x cache.m5.24xlarge,599961.6000000001
127 x cache.r6g.8xlarge,600577.9199999999
88 x cache.m6g.16xlarge,601032.96
115 x cache.m4.10xlarge,601293.6
103 x cache.r4.8xlarge,601585.92
67 x cache.r6gd.8xlarge,602035.2000000001
134 x cache.r6gd.4xlarge,602035.2000000001
85 x cache.r6g.12xlarge,602820.0
48 x cache.m5.24xlarge,603832.3200000001
96 x cache.m5.12xlarge,603832.3200000001
118 x cache.m6g.12xlarge,604405.44
125 x cache.m5.24xlarge,604800.0
87 x cache.r5.24xlarge,605102.3999999999
64 x cache.r6g.16xlarge,605214.72
128 x cache.r6g.8xlarge,605306.88
45 x cache.r6gd.12xlarge,606398.3999999999
116 x cache.m4.10xlarge,606522.24
135 x cache.r6gd.4xlarge,606528.0
73 x cache.r5.12xlarge,607068.0000000001
52 x cache.r4.16xlarge,607426.5599999999
104 x cache.r4.8xlarge,607426.5599999999
89 x cache.m6g.16xlarge,607862.88
119 x cache.m6g.12xlarge,609527.52
126 x cache.m5.24xlarge,609638.3999999999
86 x cache.r6g.12xlarge,609912.0
129 x cache.r6g.8xlarge,610035.84
97 x cache.m5.12xlarge,610122.2400000001
34 x cache.r6gd.16xlarge,610873.92
68 x cache.r6gd.8xlarge,611020.8
136 x cache.r6gd.4xlarge,611020.8
117 x cache.m4.10xlarge,611750.88
88 x cache.r5.24xlarge,612057.6000000001
105 x cache.r4.8xlarge,613267.2
127 x cache.m5.24xlarge,614476.7999999999
120 x cache.m6g.12xlarge,614649.6
65 x cache.r6g.16xlarge,614671.2000000001
90 x cache.m6g.16xlarge,614692.8
130 x cache.r6g.8xlarge,614764.7999999999
37 x cache.r5.24xlarge,615384.0000000001
74 x cache.r5.12xlarge,615384.0000000001
137 x cache.r6gd.4xlarge,615513.6
49 x cache.m5.24xlarge,616412.16
98 x cache.m5.12xlarge,616412.16
118 x cache.m4.10xlarge,616979.5199999999
87 x cache.r6g.12xlarge,617004.0
89 x cache.r5.24xlarge,619012.8
53 x cache.r4.16xlarge,619107.84
106 x cache.r4.8xlarge,619107.84
128 x cache.m5.24xlarge,619315.2
131 x cache.r6g.8xlarge,619493.7599999999
121 x cache.m6g.12xlarge,619771.68
46 x cache.r6gd.12xlarge,619873.92
69 x cache.r6gd.8xlarge,620006.4
138 x cache.r6gd.4xlarge,620006.4
91 x cache.m6g.16xlarge,621522.7200000001
119 x cache.m4.10xlarge,622208.16
99 x cache.m5.12xlarge,622702.0800000001
75 x cache.r5.12xlarge,623700.0
88 x cache.r6g.12xlarge,624095.9999999999
66 x cache.r6g.16xlarge,624127.68
129 x cache.m5.24xlarge,624153.6
132 x cache.r6g.8xlarge,624222.72
139 x cache.r6gd.4xlarge,624499.2
122 x cache.m6g.12xlarge,624893.76
107 x cache.r4.8xlarge,624948.4800000001
90 x cache.r5.24xlarge,625968.0
120 x cache.m4.10xlarge,627436.7999999999
92 x cache.m6g.16xlarge,628352.6400000001
35 x cache.r6gd.16xlarge,628840.8
133 x cache.r6g.8xlarge,628951.68
50 x cache.m5.24xlarge,628992.0
70 x cache.r6gd.8xlarge,628992.0
100 x cache.m5.12xlarge,628992.0
130 x cache.m5.24xlarge,628992.0
140 x cache.r6gd.4xlarge,628992.0
123 x cache.m6g.12xlarge,630015.84
54 x cache.r4.16xlarge,630789.12
108 x cache.r4.8xlarge,630789.12
89 x cache.r6g.12xlarge,631188.0
38 x cache.r5.24xlarge,632016.0
76 x cache.r5.12xlarge,632016.0
121 x cache.m4.10xlarge,632665.44
91 x cache.r5.24xlarge,632923.2000000001
47 x cache.r6gd.12xlarge,633349.4400000001
141 x cache.r6gd.4xlarge,633484.8
67 x cache.r6g.16xlarge,633584.16
134 x cache.r6g.8xlarge,633680.6399999999
131 x cache.m5.24xlarge,633830.4
124 x cache.m6g.12xlarge,635137.9199999999
93 x cache.m6g.16xlarge,635182.56
101 x cache.m5.12xlarge,635281.9199999999
109 x cache.r4.8xlarge,636629.76
122 x cache.m4.10xlarge,637894.08
71 x cache.r6gd.8xlarge,637977.6000000001
142 x cache.r6gd.4xlarge,637977.6000000001
90 x cache.r6g.12xlarge,638280.0
135 x cache.r6g.8xlarge,638409.6
132 x cache.m5.24xlarge,638668.7999999999
92 x cache.r5.24xlarge,639878.3999999999
125 x cache.m6g.12xlarge,640260.0
77 x cache.r5.12xlarge,640332.0
51 x cache.m5.24xlarge,641571.8400000001
102 x cache.m5.12xlarge,641571.8400000001
94 x cache.m6g.16xlarge,642012.48
55 x cache.r4.16xlarge,642470.4
110 x cache.r4.8xlarge,642470.4
143 x cache.r6gd.4xlarge,642470.4
68 x cache.r6g.16xlarge,643040.64
123 x cache.m4.10xlarge,643122.72
136 x cache.r6g.8xlarge,643138.5599999999
133 x cache.m5.24xlarge,643507.2
91 x cache.r6g.12xlarge,645372.0
126 x cache.m6g.12xlarge,645382.0800000001
36 x cache.r6gd.16xlarge,646807.68
48 x cache.r6gd.12xlarge,646824.9600000001
93 x cache.r5.24xlarge,646833.6
72 x cache.r6gd.8xlarge,646963.2000000001
144 x cache.r6gd.4xlarge,646963.2000000001
103 x cache.m5.12xlarge,647861.7600000001
137 x cache.r6g.8xlarge,647867.52
111 x cache.r4.8xlarge,648311.04
134 x cache.m5.24xlarge,648345.6
124 x cache.m4.10xlarge,648351.36
39 x cache.r5.24xlarge,648648.0000000001
78 x cache.r5.12xlarge,648648.0000000001
95 x cache.m6g.16xlarge,648842.4
127 x cache.m6g.12xlarge,650504.1599999999
145 x cache.r6gd.4xlarge,651456.0
92 x cache.r6g.12xlarge,652464.0
69 x cache.r6g.16xlarge,652497.12
138 x cache.r6g.8xlarge,652596.4799999999
135 x cache.m5.24xlarge,653184.0
125 x cache.m4.10xlarge,653580.0
94 x cache.r5.24xlarge,653788.7999999999
56 x cache.r4.16xlarge,654151.68
112 x cache.r4.8xlarge,654151.68
52 x cache.m5.24xlarge,654151.6800000002
104 x cache.m5.12xlarge,654151.6800000002
128 x cache.m6g.12xlarge,655626.24
96 x cache.m6g.16xlarge,655672.3200000001
73 x cache.r6gd.8xlarge,655948.8
146 x cache.r6gd.4xlarge,655948.8
79 x cache.r5.12xlarge,656964.0000000001
139 x cache.r6g.8xlarge,657325.44
136 x cache.m5.24xlarge,658022.3999999999
126 x cache.m4.10xlarge,658808.64
93 x cache.r6g.12xlarge,659555.9999999999
113 x cache.r4.8xlarge,659992.3200000001
49 x cache.r6gd.12xlarge,660300.4800000001
105 x cache.m5.12xlarge,660441.6000000001
